Phenotype	Strain	Coefficient	p.value	q.value
green.magenta	CL21	-0.723600938991478	0.446333167475575	0.799546519312319
green.magenta	CL41	0.901423941711528	0.224509901183325	0.739638921027929
green.magenta	CL52	0.413835355080652	0.496326986751784	0.822041571807641
green.magenta	CL58	-0.749655250017082	0.415713124445595	0.786885556986304
green.magenta	CL73	-2.76412110720531	0.000879058966906669	0.0465901252460535
green.magenta	X363	-1.07978292093066	0.285576574093979	0.780925275292469
green.magenta	X79	-0.542575810561533	0.652877275667542	0.854182824013042
green.magenta	X9	0.488730359845713	0.494808170606339	0.822041571807641
green.magenta	CL72	0.113202817142713	0.820958630141338	0.906475154114394
green.magenta	X451	2.45036717595695	0.0932706788495011	0.693723765280293
blue.yellow	X10	-1.03567372462666	0.197916950143987	0.779648677514061
blue.yellow	X105	-0.00385409620647636	0.880544315289771	0.964938852822541
blue.yellow	X106	0.968406992711377	0.338560830915148	0.779648677514061
blue.yellow	X107	0.961320801722331	0.341471916708754	0.779648677514061
blue.yellow	X11	1.01681486751772	0.318588465096959	0.779648677514061
blue.yellow	X123	-1.13565247108969	0.159032381768444	0.779648677514061
blue.yellow	X125	-1.68488758585784	0.0326474490007204	0.576771599012727
blue.yellow	X135	0.96294292164181	0.343943554553415	0.779648677514061
blue.yellow	X140	-0.232650382859056	0.824455016934728	0.949915562990012
blue.yellow	X161	0.633814455383679	0.557754047593449	0.89578680371069
blue.yellow	X162	-0.2961459808126	0.620681837924606	0.949915562990012
blue.yellow	X2	0.490027116682854	0.667288641478941	0.949915562990012
blue.yellow	X20	-1.10806013796023	0.148986630911277	0.779648677514061
blue.yellow	X217	-0.768707403748187	0.306444242127307	0.779648677514061
blue.yellow	X22	1.48344733110688	0.14356812299227	0.779648677514061
blue.yellow	X224	0.260624352084164	0.880331360050881	0.964938852822541
blue.yellow	X23	-0.955419998160815	0.197734126670065	0.779648677514061
blue.yellow	X231	-0.682370002454171	0.342515643658587	0.779648677514061
blue.yellow	X26	0.49797936990311	0.668276342773347	0.949915562990012
blue.yellow	X27	-0.569505904124709	0.418832808269099	0.853774570702394
blue.yellow	X299	-1.14591455118113	0.145460593316485	0.779648677514061
blue.yellow	X3	0.0911199314244063	0.964938852822541	0.964938852822541
blue.yellow	X303	1.11061079581099	0.353048457742216	0.779648677514061
blue.yellow	X31	-0.452281978935254	0.510908538803194	0.878766568656772
blue.yellow	X33	1.75495063824649	0.0690732464839349	0.754684963759944
blue.yellow	X35	0.336226622473284	0.815369224373568	0.949915562990012
blue.yellow	X351	0.0827294979948829	0.957983763427465	0.964938852822541
blue.yellow	X36	-0.228367760333791	0.682913988017562	0.949915562990012
blue.yellow	X362	-1.1747638770189	0.139689122009338	0.779648677514061
blue.yellow	X376	0.824189514263917	0.412475969422855	0.853774570702394
blue.yellow	X384	-0.848010830309509	0.24668703872202	0.779648677514061
blue.yellow	X40	0.175287190937046	0.958448195918528	0.964938852822541
blue.yellow	X41	0.362709245234578	0.784992567329689	0.949915562990012
blue.yellow	X45	1.22316557553862	0.216457828466761	0.779648677514061
blue.yellow	X49	-0.372179603044914	0.549601008888286	0.89578680371069
blue.yellow	X50	-2.07535571976425	0.0118805282175116	0.321796478336904
blue.yellow	X51	1.01164768130648	0.32404538493506	0.779648677514061
blue.yellow	X57	0.898033009851618	0.647782513820173	0.949915562990012
blue.yellow	X72	-0.229156116507826	0.758550018296875	0.949915562990012
blue.yellow	X8	-0.948108455404538	0.217220885904807	0.779648677514061
blue.yellow	X95	0.0157750957316571	0.892341555832321	0.964938852822541
blue.yellow	CL11	-0.141827225831695	0.75754185635254	0.949915562990012
blue.yellow	CL18	-0.972671478478572	0.346799999841815	0.779648677514061
blue.yellow	CL21	0.785721779524001	0.456479461555457	0.864050409372829
blue.yellow	CL41	0.389435871283813	0.787004910628011	0.949915562990012
blue.yellow	CL52	0.344328494138813	0.81262214114022	0.949915562990012
blue.yellow	CL58	0.210097986005625	0.925419399417967	0.964938852822541
blue.yellow	CL73	2.37622370392828	0.0121432633334681	0.321796478336904
blue.yellow	X363	0.881967138793483	0.454427371872322	0.864050409372829
blue.yellow	X79	0.805909307795289	0.513995540157735	0.878766568656772
blue.yellow	X9	-0.600337910053536	0.477342434207619	0.87238444872427
blue.yellow	CL72	-0.282520147582856	0.735600118153077	0.949915562990012
blue.yellow	X451	-3.01108394668997	0.0711966946943343	0.754684963759944
hue	X10	1.08364534209674	0.193546738471521	0.738612800776092
hue	X105	-0.0382238783615914	0.971383595588731	0.979737742213732
hue	X106	-1.40470772103438	0.119950555610837	0.738612800776092
hue	X107	-1.15469764572057	0.2057053353316	0.738612800776092
hue	X11	-0.381501099858628	0.720132544416655	0.979737742213732
hue	X123	-0.0470529797451099	0.979737742213732	0.979737742213732
hue	X125	2.0907153202922	0.00949776208162663	0.245626966590173
hue	X135	-0.212029157422898	0.868849458935222	0.979737742213732
hue	X140	-1.71520301795676	0.30635563641387	0.868772020201789
hue	X161	-0.405658966735443	0.689796779655779	0.979737742213732
hue	X162	0.781366474381765	0.312690105395928	0.868772020201789
hue	X2	-0.781551770369824	0.386701841416045	0.901255547812761
hue	X20	0.753150783891546	0.327838498189354	0.868772020201789
hue	X217	1.10570198112381	0.172244083244706	0.738612800776092
hue	X22	-1.02249381866116	0.293124741294763	0.868772020201789
hue	X224	-0.742780987886437	0.430341843127769	0.901255547812761
hue	X23	1.79123207907842	0.0242755869808435	0.257321221996942
hue	X231	1.90534698705165	0.0185378842709564	0.245626966590173
hue	X26	-0.513889477419238	0.59783128714817	0.979737742213732
hue	X27	1.09497758208576	0.169492690237552	0.738612800776092
hue	X299	1.12530099206472	0.164235032325708	0.738612800776092
hue	X3	-0.316157880258368	0.773240006040878	0.979737742213732
hue	X303	-0.495743473845319	0.681143164564632	0.979737742213732
hue	X31	-0.249609461908018	0.835268346822582	0.979737742213732
hue	X33	-2.17454301050131	0.0162780093599145	0.245626966590173
hue	X35	-0.541770848601778	0.586663867300332	0.979737742213732
hue	X351	-1.16563708590805	0.208352504206172	0.738612800776092
hue	X36	0.150295049942689	0.797930820520816	0.979737742213732
hue	X362	-0.157534844554512	0.918970005012916	0.979737742213732
hue	X376	0.152685506561584	0.789162774714101	0.979737742213732
hue	X384	0.114992968103627	0.823633382293712	0.979737742213732
hue	X40	0.0512445248748148	0.888569565306056	0.979737742213732
hue	X41	-0.319878714230687	0.764683227183092	0.979737742213732
hue	X45	-0.607330452364738	0.53503901454121	0.977829923127039
